LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
0,125000,90,4,2894255,2372030,1753475342,590510445,22931,3262811,22131,20669,7,212033940,110512,4102880,165.13," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 22 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,90,8,2585230,2247077,1733724969,594476169,21013,3530519,46647,26560,4,216877610,107753,3643981,179.94," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 30 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,90,12,3138977,2416740,1812654582,606047549,23988,3202170,18832,18805,10,216894352,125276,4344835,186.86," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 75 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,90,16,2884270,2448400,1689612800,586569760,22611,3070571,28499,32522,5,226067790,137520,4266238,175.29," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 40 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,90,20,2840741,2280929,1766874355,590124717,22143,3013911,25785,34376,6,222689242,134585,4244649,173.48," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 46 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,90,24,2706490,2339609,1772156216,597477477,23593,3344996,26903,22308,5,204566074,105144,3657692,167.42," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 45 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,90,28,2881866,2403526,1775640607,596230242,24659,3269897,17745,19834,2,204971321,103423,3777413,167.14," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 49 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,180,4,2734716,2262894,1738893530,597300055,23629,3198079,36846,42831,29,225661003,131279,4091722,172.70," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 36 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,180,8,2998671,2535948,1758412196,587142844,24982,3089914,16499,12789,6,218013501,118608,4201974,166.92," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 41 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,180,12,2924567,2343707,1795233621,595026845,21144,3050246,23607,24653,8,215803910,123821,4473770,175.03," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 47 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,180,16,2532366,2239481,1731827892,596281970,21315,3393952,50996,43455,5,219885326,112104,3853730,180.44," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 51 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,180,20,2813309,2334489,1765994629,601643202,22268,3018442,30624,41052,8,219913942,131700,4207734,184.61," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 52 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,180,24,2581415,2189265,1715875568,593502666,20474,3235772,33941,27431,7,222145404,113350,3974134,180.78," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 66 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,180,28,2722707,2241591,1697240041,596063927,24107,3272648,29725,24719,5,224175264,110599,3744694,170.24," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 63 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,360,4,2820718,2389585,1764602060,594267988,20826,3170471,28921,20033,6,211201867,108687,3824372,178.87," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 63 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,360,8,2966153,2376227,1805138569,606423001,21638,3006640,19261,24244,6,214360568,124959,4548841,175.15," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 71 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,360,12,2851908,2394401,1743438189,599499332,22345,3357165,31584,17422,6,214985735,105249,3720556,179.98," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 65 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,360,16,2546045,2311827,1711462418,594546809,23494,3466183,43300,27853,6,221095968,110740,3786397,181.01," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 74 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,360,20,2901651,2503381,1768740899,596482203,23701,3283627,19277,15480,7,210388586,111655,4084931,167.74," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 82 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,360,24,3082558,2414147,1809164177,594991299,21071,2990118,16900,21233,7,213206031,125433,4467394,175.54," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 78 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,360,28,2861720,2367677,1758312343,594002194,22000,2989336,31998,42871,5,222511671,131217,4249351,173.65," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 91 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,720,4,2802084,2332893,1762634426,593116910,23397,3288566,25983,24584,6,215047946,111674,3821778,179.29," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 130 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,720,8,2743659,2244510,1683998052,591534097,24600,3302526,29084,26852,22,228430560,119886,3860535,170.99," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 125 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,720,12,2643734,2279854,1764464649,597860438,21983,3261553,27519,17885,8,212585606,108619,3849385,167.89," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 128 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,720,16,2944381,2336662,1757318495,595312469,21661,3130441,33439,51848,17,223884619,131531,4532906,173.34," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 129 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,720,20,3192587,2619239,1751684365,593632718,28758,3062072,15147,13445,7,218951363,119705,4209159,178.12," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 131 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,720,24,3085890,2402448,1806183558,594464953,21053,3002867,18242,29573,9,213454457,123402,4544645,175.90," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 159 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,720,28,2551531,2239330,1715603817,593821502,22841,3352242,31472,22440,6,220027324,111988,3771444,180.05," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 147 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,4,2756071,2285224,1780124321,594025540,22095,3012618,29299,36837,31,222194206,146092,4324673,172.22," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 163 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,8,2913793,2431890,1767671087,589405934,25861,3002285,17541,15884,7,219110750,125391,4441308,166.90," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 167 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,12,2773363,2297535,1747992078,590370951,22960,3036691,24703,36888,6,223658849,133975,4201752,173.65," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 228 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,16,2725392,2264432,1750270661,600152126,24209,3436761,39755,20228,2,205146216,102576,3646448,179.85," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 181 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,20,2949381,2428626,1783419599,591548658,22436,3095858,21522,22945,7,209836078,110295,4074557,166.55," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 181 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,24,2755341,2266720,1690854108,598974250,23885,3355096,52699,37990,7,228012510,112968,3824439,181.71," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 186 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,125000,1024,28,3042024,2607528,1700272762,595737336,27812,3209468,29430,12773,5,213992073,104913,3785246,182.25," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 187 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,90,4,5475581,4482850,3505094467,1171712730,37558,6097258,57868,73142,8,432709339,236573,7901903,338.98," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 22 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,90,8,5433854,4428762,3486874024,1163452963,38089,5987038,44564,64041,6,435076832,239027,8033117,352.95," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 43 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,90,12,5386557,4608430,3435344792,1162021578,41182,6078248,48792,39308,7,440642365,218393,7504874,326.56," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 36 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,90,16,5447575,4490243,3473799730,1167294110,38448,5934737,36228,42621,9,440765376,236297,8071934,351.43," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 35 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,90,20,5077832,4337574,3417091018,1152591925,41647,6142933,54890,49344,8,444774386,235603,7694302,339.95," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 42 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,90,24,5528199,4618982,3443934230,1162400555,41667,5947270,43072,46151,5,444788036,240207,7861452,352.82," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 43 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,90,28,5362655,4403345,3519496796,1172047000,36428,5899121,37575,41611,5,434253707,241692,8033588,327.82," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 93 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,180,4,5363655,4494782,3412979719,1166219697,39999,5984056,34740,41363,6,446874540,241760,7987415,352.95," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 37 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,180,8,5364845,4433997,3510357650,1173913638,37483,5892316,34873,36257,5,432304273,230662,7913917,329.73," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 60 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,180,12,5605247,4605441,3499599174,1175807887,36225,6026092,53433,65853,8,433638909,236808,8366632,350.56," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 45 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,180,16,5383323,4506964,3526341455,1173041147,37380,6031417,47892,42333,31,431491923,237827,7817970,336.53," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 49 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,180,20,5409191,4480547,3484254557,1166803208,37549,5900789,35765,46459,10,435641795,237154,8016116,351.68," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 60 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,180,24,5613659,4601216,3506939722,1170118045,36987,6002977,43502,39489,7,432355906,224859,8092871,355.38," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 63 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,180,28,5483124,4486684,3474888261,1166869936,37293,5937377,33740,41620,7,438377077,233318,8090494,353.39," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 66 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,360,4,5504252,4520759,3487083281,1175926629,36788,5928178,36045,35270,5,434761703,230077,8054980,343.13," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 68 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,360,8,5231047,4410167,3532718527,1171809211,38299,6319131,68894,60457,7,431925064,232385,7797137,337.05," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 71 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,360,12,5593862,4544291,3496544841,1175435455,37257,5950237,41063,44304,10,434389891,231286,8345668,343.69," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 102 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,360,16,5338239,4422226,3493231217,1169484333,36982,6180503,66283,76225,6,435510433,234133,8082817,327.43," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 81 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,360,20,5242142,4330751,3445676447,1154807224,36424,5994072,44953,46694,27,433240635,247162,7824192,337.56," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 74 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,360,24,5411079,4404257,3497017148,1166440009,36775,5992728,46352,58291,15,431757139,238884,8122061,339.60," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 88 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,360,28,5352651,4435527,3515559699,1165228369,37805,6042693,47201,58180,7,433229354,227971,7840617,327.18," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 91 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,720,4,5293265,4438849,3510414736,1168730842,41612,6242226,60559,45511,8,436233459,229848,7706352,326.42," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 126 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,720,8,5385799,4482243,3474848636,1157735886,41372,6132778,50326,66119,5,441508977,241064,7956426,350.04," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 141 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,720,12,5642874,4630614,3483858556,1168358093,41193,6192215,61296,54529,5,439002262,217917,7590792,336.73," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 127 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,720,16,5360979,4510427,3515425788,1174018067,36412,5844770,47000,50206,10,436392559,249053,8028001,340.79," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 159 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,720,20,5370501,4492731,3444818272,1165022657,41465,6128946,48974,66468,7,442325383,233763,8001766,352.81," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 128 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,720,24,5501050,4393174,3501841600,1169937857,36485,5809121,40038,41817,5,434954288,237310,8115848,342.35," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 134 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,720,28,5434982,4424182,3464891406,1166339702,36766,5849167,31917,32500,4,432945617,217657,7642863,346.81," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 221 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,4,5527288,4466516,3477047985,1166666510,37232,5961826,37206,33899,8,437712008,233418,8216332,353.89," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 172 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,8,5489588,4585175,3503981350,1171044795,41300,6367404,77274,78136,10,437482052,230958,7698734,337.29," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 199 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,12,5624883,4473191,3492650941,1170553018,39170,6043147,50437,69027,25,433629111,232473,8123658,340.51," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 168 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,16,5576265,4477820,3490533381,1167998991,39498,6135443,57093,74151,8,435917299,241097,8107808,351.34," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 175 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,20,5479424,4680974,3433473337,1165264118,44561,6213983,49442,38598,6,444061484,220569,7676878,327.04," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 227 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,24,5274210,4445109,3500497386,1164909011,39050,6210370,50488,51513,6,435219034,223865,7586321,325.07," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 222 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,250000,1024,28,5652691,4522056,3483021273,1168189279,38517,5889100,36227,43406,9,437192481,241921,8130352,352.65," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 180 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
0,500000,90,4,10666281,8941699,6949864562,2329622821,81168,11753928,64755,83402,9,870089432,453263,15507968,685.22," Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 34 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx "
