TileSize	MatrixSize	Instructions	Cycles	IPC	L1-dcache-loads	L1-dcache-load-misses	L1-miss-rate-percent	Branch-instructions	Branch-misses	Branch-miss-rate-percent	Cache-references	Cache-misses	Cache-miss-rate-percent	Context-switches	TimeElapsedSeconds
95	2048	61917080278	43051964806	1.438194	17460427747	8831030353	50.58	8911181513	83994772	0.94	3119469898	59589145	1.91	0	9.608390000
95	2400	99525349891	38670282142	2.573691	28056888723	1878517113	6.70	14311602004	147586172	1.03	62894249	20859262	33.17	0	8.647030000
95	2700	141557697924	55200729200	2.564417	39905859474	2620594325	6.57	20344174175	209177947	1.03	98848161	34188202	34.59	0	12.325490000
95	3000	194017072644	75175409822	2.580858	54694164136	3599904297	6.58	27870697860	285856483	1.03	123327411	52846306	42.85	0	16.782280000
95	257	132984075	55661778	2.389145	37717331	2226609	5.90	19942694	156366	0.78	41110	13867	33.73	0	0.013210000
95	301	210571892	86954585	2.421631	59562801	3449418	5.79	31358851	301026	0.96	86563	23130	26.72	0	0.024490000
95	401	486412458	199605730	2.436866	137531149	7905895	5.75	71710724	691404	0.96	245330	47072	19.19	0	0.046200000
95	513	1004209550	408736833	2.456861	283886926	21602412	7.61	147079832	1386260	0.94	570475	87677	15.37	0	0.099560000
95	801	3763332419	1489188208	2.527103	1062712169	63582265	5.98	546593664	5350427	0.98	2508952	288837	11.51	0	0.336150000
95	1025	7835797305	3107491385	2.521583	2212612683	179753031	8.12	1134337827	11893436	1.05	5906027	800136	13.55	0	0.698200000
95	1201	12571826793	4953384628	2.538028	3548156712	229676491	6.47	1816858114	17831763	0.98	8096186	1820530	22.49	0	1.110690000
95	1501	24455674772	9661886200	2.531149	6900543221	465108467	6.74	3527191241	37229421	1.06	14997409	3955570	26.38	0	2.161670000
95	1801	42146751206	16617337822	2.536312	11890475409	803000991	6.75	6070563847	63166187	1.04	25165555	7027707	27.93	0	3.718660000
95	2001	57790939678	22671963135	2.549005	16291940486	1096407154	6.73	8318742467	86248167	1.04	37017823	10133842	27.38	0	5.065980000
95	2049	62006940284	25467560561	2.434742	17485878355	1439930625	8.23	8924083551	90748216	1.02	427181062	44550568	10.43	0	5.695850000
95	2401	99648643311	39092846180	2.549025	28091798690	1886225348	6.71	14329291311	147743603	1.03	65460316	21236891	32.44	0	8.730880000
95	2701	141713627231	55741517640	2.542335	39950012054	2691680898	6.74	20366539632	209308134	1.03	98821400	33361081	33.76	0	12.446120000
95	3001	194209463351	76251603379	2.546956	54748641422	3693451729	6.75	27898285143	285870526	1.02	134666371	51230291	38.04	0	17.023900000
96	256	131541695	57145230	2.301884	37298174	17722142	47.51	19729890	154590	0.78	46446	14177	30.52	0	0.013530000
96	300	208562347	86412807	2.413558	58992093	3495833	5.93	31063866	299916	0.97	85535	22077	25.81	0	0.021720000
96	400	482882676	199083688	2.425526	136529411	8123497	5.95	71195817	683042	0.96	240437	51753	21.52	0	0.052030000
96	512	998474067	440774167	2.265274	282259793	138258506	48.98	146246852	1379808	0.94	779689	59481	7.63	0	0.106540000
96	800	3749469903	1502632865	2.495267	1058782766	66540554	6.28	544591544	5315176	0.98	2497811	259944	10.41	0	0.342480000
96	1024	7813182295	3264386233	2.393461	2206202013	1128992627	51.17	1131078126	10878602	0.96	6319751	711381	11.26	0	0.733510000
96	1200	12540826327	4908376680	2.554984	3539371611	222852112	6.30	1812394380	17798682	0.98	8258510	1897617	22.98	0	1.099980000
96	1500	24407357885	9596563570	2.543344	6886854018	452634234	6.57	3520244782	35811056	1.02	15118665	4181812	27.66	0	2.148440000
96	1800	42077288356	16411308096	2.563920	11870796023	798739694	6.73	6060585014	63522593	1.05	25266783	8851086	35.03	0	3.667900000
96	2000	57651875518	22447951599	2.568247	16263393779	1102789129	6.78	8298256556	86066310	1.04	35092671	10576776	30.14	0	5.015630000
96	2048	61917080373	44325813277	1.396863	17460427842	8816582606	50.49	8911181608	87491909	0.98	3302350036	51417386	1.56	0	9.895110000
96	2400	99448580396	38757875286	2.565894	28050743779	1926603074	6.87	14299831167	147434653	1.03	59819974	19704743	32.94	0	8.658350000
96	2700	141557697932	55322978668	2.558750	39905859482	2692272247	6.75	20344174183	209091749	1.03	98349207	33849666	34.42	0	12.353510000
96	3000	194017072649	75248711678	2.578344	54694164141	3654548145	6.68	27870697865	285731624	1.03	120380798	52221986	43.38	0	16.799330000
96	257	132984076	55601530	2.391734	37717332	2225631	5.90	19942695	156661	0.79	48322	14635	30.29	0	0.015800000
96	301	210571894	87504404	2.406415	59562803	3510867	5.89	31358853	302266	0.96	92838	24936	26.86	0	0.023710000
96	401	486412459	200283143	2.428624	137531150	8052372	5.85	71710725	687334	0.96	241976	51873	21.44	0	0.052130000
96	513	1004209549	408093522	2.460734	283886925	21621209	7.62	147079831	1386029	0.94	573096	75645	13.20	0	0.099200000
96	801	3763332423	1488562524	2.528166	1062712173	64763302	6.09	546593668	5324314	0.97	2482257	296425	11.94	0	0.337020000
96	1025	7835797304	3098375129	2.529002	2212612682	179127297	8.10	1134337826	10923370	0.96	5849405	735010	12.57	0	0.696580000
96	1201	12571826801	4944753039	2.542458	3548156720	221481944	6.24	1816858122	17831467	0.98	7822548	1650999	21.11	0	1.108940000
96	1501	24455675445	9635105729	2.538184	6900543894	451663737	6.55	3527191914	34736154	0.98	14979079	3977591	26.55	0	2.161430000
96	1801	42146750594	16627179756	2.534811	11890474797	796695981	6.70	6070563235	63164120	1.04	25014366	7282129	29.11	0	3.717470000
96	2001	57737561931	22757445779	2.537084	16287668770	1105353671	6.79	8310561116	86337923	1.04	36606044	10536116	28.78	0	5.090250000
96	2049	62006939776	25616292280	2.420606	17485877845	1443867545	8.26	8924083042	90629083	1.02	489296256	52429158	10.72	0	5.728770000
96	2401	99648643313	39294644542	2.535934	28091798692	1923707073	6.85	14329291313	147593201	1.03	65137528	22088345	33.91	0	8.775070000
96	2701	141713627740	55926571097	2.533923	39950012563	2739601937	6.86	20366540141	209219848	1.03	98458605	33724925	34.25	0	12.491440000
96	3001	194209463360	76199614059	2.548694	54748641431	3717337189	6.79	27898285152	285886533	1.02	133608225	50322336	37.66	0	17.012000000
97	256	131541697	56927836	2.310674	37298176	17709402	47.48	19729892	154664	0.78	47358	13499	28.50	0	0.014900000
97	300	208562346	86941343	2.398886	58992092	3536530	5.99	31063865	299585	0.96	81482	26237	32.20	0	0.026040000
97	400	482882675	200111262	2.413071	136529410	8211640	6.01	71195816	683833	0.96	238413	53041	22.25	0	0.052500000
97	512	998473889	443001613	2.253883	282259615	137993870	48.89	146246674	1492737	1.02	789067	74766	9.48	0	0.110890000
97	800	3749469903	1486983631	2.521527	1058782766	66570605	6.29	544591544	5299902	0.97	2396644	274359	11.45	0	0.343120000
97	1024	7813182297	3273309530	2.386937	2206202015	1127559462	51.11	1131078128	10867505	0.96	6245827	1148418	18.39	0	0.736490000
97	1200	12540826331	4900417865	2.559134	3539371615	221848009	6.27	1812394384	17807733	0.98	8133694	1778574	21.87	0	1.098560000
97	1500	24407357717	9531336763	2.560749	6886853870	435336906	6.32	3520244642	35274893	1.00	14720908	3830983	26.02	0	2.131340000
97	1800	42077288789	16406435493	2.564682	11870796456	769464340	6.48	6060585447	60107441	0.99	25547027	8977137	35.14	0	3.672250000
97	2000	57651875505	22410568298	2.572531	16263393766	1073426001	6.60	8298256543	83554029	1.01	34948353	10340550	29.59	0	5.007320000
97	2048	61917080535	46590528188	1.328963	17460427992	8777793140	50.27	8911181758	89215445	1.00	3633550209	52387485	1.44	0	10.396450000
97	2400	99448579892	38717384359	2.568577	28050743275	1897472606	6.76	14299830663	147437532	1.03	60543977	20016003	33.06	0	8.645650000
97	2700	141460557136	55498746518	2.548896	39898090039	2689813717	6.74	20329283254	208878009	1.03	95443492	33398619	34.99	0	12.402950000
97	3000	193897159416	75407521611	2.571324	54684573271	3669268101	6.71	27852313858	285454682	1.02	117788362	50862369	43.18	0	16.833770000
97	257	132984075	55683587	2.388210	37717331	2226093	5.90	19942694	156889	0.79	45625	13785	30.21	0	0.013830000
97	301	210571894	87700542	2.401033	59562803	3584823	6.02	31358853	302427	0.96	87090	25246	28.99	0	0.026410000
97	401	486412622	201540651	2.413472	137531313	8213728	5.97	71710888	688494	0.96	250149	57875	23.14	0	0.052830000
97	513	1004209549	409977066	2.449429	283886925	21579462	7.60	147079831	1388259	0.94	573170	86283	15.05	0	0.095460000
97	801	3763332574	1512220790	2.488613	1062712324	66080994	6.22	546593819	5353201	0.98	2479693	297606	12.00	0	0.349090000
97	1025	7835797307	3100173906	2.527535	2212612685	178939935	8.09	1134337829	10911994	0.96	5842429	778326	13.32	0	0.696460000
97	1201	12571826793	4942443819	2.543646	3548156712	224019713	6.31	1816858114	17829442	0.98	7887019	1625622	20.61	0	1.106890000
97	1501	24455674769	9635737986	2.538018	6900543218	439506310	6.37	3527191238	34731218	0.98	14864251	3893659	26.19	0	2.156580000
97	1801	42146751535	16598610157	2.539174	11890475738	770069170	6.48	6070564176	59949013	0.99	25041808	7179166	28.67	0	3.712900000
97	2001	57737560373	22645987735	2.549571	16287667212	1085078384	6.66	8310559558	82140359	0.99	35663817	10193801	28.58	0	5.057880000
97	2049	62006939709	25770669630	2.406105	17485877778	1440559904	8.24	8924082975	90522909	1.01	527762083	53832800	10.20	0	5.763670000
97	2401	99571812730	39194603844	2.540447	28085650884	1922156605	6.84	14317512862	147513330	1.03	63433428	21017830	33.13	0	8.756620000
97	2701	141616414057	55994040303	2.529134	39942235747	2765718466	6.92	20351636504	208975120	1.03	95678965	32303046	33.76	0	12.503140000
97	3001	194089470644	76413395365	2.539993	54739043846	3775315370	6.90	27879888492	285535654	1.02	129884351	49130201	37.83	0	17.054120000
98	256	131541695	57050432	2.305709	37298174	17705793	47.47	19729890	173132	0.88	48366	15023	31.06	0	0.016560000
98	300	208562353	87055710	2.395734	58992099	3570628	6.05	31063872	298760	0.96	83255	23849	28.65	0	0.027770000
98	400	482882675	201293198	2.398902	136529410	8291362	6.07	71195816	683017	0.96	246306	51875	21.06	0	0.051140000
98	512	998473888	443612172	2.250781	282259614	137121607	48.58	146246673	1370563	0.94	781120	86584	11.08	0	0.105660000
98	800	3749469392	1492218085	2.512682	1058782255	67360941	6.36	544591033	5299168	0.97	2400921	284045	11.83	0	0.342370000
98	1024	7813182660	3263480645	2.394126	2206202378	1126087053	51.04	1131078491	11395721	1.01	6233211	751634	12.06	0	0.739830000
98	1200	12540826838	4896096922	2.561393	3539372122	224055655	6.33	1812394891	17844045	0.98	7865140	1615272	20.54	0	1.099050000
98	1500	24407357375	9548994500	2.556013	6886853528	438454199	6.37	3520244300	34694774	0.99	14471141	3614646	24.98	0	2.137780000
98	1800	42077289065	16381113218	2.568646	11870796732	754644123	6.36	6060585723	59881735	0.99	25193846	8700189	34.53	0	3.667190000
98	2000	57651875509	22393813254	2.574455	16263393770	1040705591	6.40	8298256547	82060240	0.99	34444411	10470550	30.40	0	5.003680000
98	2048	61861196973	46465965801	1.331323	17455958349	8835568768	50.62	8902614198	89372576	1.00	3622746441	45937437	1.27	0	10.370880000
98	2400	99448582647	38703100600	2.569525	28050746030	1842449084	6.57	14299833418	141708072	0.99	60502470	19702245	32.56	0	8.653720000
98	2700	141460556380	55459291789	2.550710	39898089296	2597025564	6.51	20329282521	202225496	0.99	95231397	34281228	36.00	0	12.388660000
98	3000	193897159436	75367011627	2.572706	54684573291	3618268097	6.62	27852313878	280470360	1.01	117757449	50455170	42.85	0	16.821290000
98	257	132984076	55650409	2.389633	37717332	2222943	5.89	19942695	155722	0.78	43014	12877	29.94	0	0.014280000
98	301	210571895	88089543	2.390430	59562804	3644994	6.12	31358854	301191	0.96	84885	24469	28.83	0	0.026290000
98	401	486412459	202337434	2.403967	137531150	8378973	6.09	71710725	686619	0.96	247718	55456	22.39	0	0.051690000
98	513	1004209548	409579882	2.451804	283886924	21567170	7.60	147079830	1382757	0.94	574969	77844	13.54	0	0.098090000
98	801	3763332421	1496948604	2.514002	1062712171	67317331	6.33	546593666	5350873	0.98	2479495	294335	11.87	0	0.344660000
98	1025	7835797308	3100980147	2.526878	2212612686	178959333	8.09	1134337830	11183994	0.99	5836670	776994	13.31	0	0.698810000
98	1201	12571827145	4966397406	2.531378	3548157064	228523243	6.44	1816858466	17866942	0.98	7685679	1563662	20.35	0	1.113830000
98	1501	24455674763	9632572431	2.538852	6900543212	446048100	6.46	3527191232	34736644	0.98	14564268	3777572	25.94	0	2.156040000
98	1801	42146750595	16547567174	2.547006	11890474798	770511628	6.48	6070563236	59922537	0.99	24637535	6824883	27.70	0	3.700800000
98	2001	57737560369	22632409323	2.551101	16287667208	1057779402	6.49	8310559554	82146741	0.99	35073136	9942226	28.35	0	5.054890000
98	2049	61951002548	25878663570	2.393903	17481404216	1440503908	8.24	8915507442	90805778	1.02	499282705	51971440	10.41	0	5.786340000
98	2401	99571812730	39163669505	2.542454	28085650884	1856473207	6.61	14317512862	141756998	0.99	62930953	20934569	33.27	0	8.744730000
98	2701	141616417283	55982511070	2.529655	39942238973	2706233821	6.78	20351639730	201763518	0.99	95394347	33154500	34.76	0	12.511630000
98	3001	194089470646	76370868776	2.541407	54739043848	3743633854	6.84	27879888494	276549559	0.99	129049224	49989339	38.74	0	17.049750000
99	256	131541693	57079278	2.304544	37298172	17683521	47.41	19729888	154884	0.79	47313	12099	25.57	0	0.014600000
99	300	208562363	87698428	2.378177	58992094	3653819	6.19	31063870	297978	0.96	83405	22464	26.93	0	0.021070000
99	400	482882677	202232770	2.387757	136529412	8393334	6.15	71195818	682681	0.96	247056	47318	19.15	0	0.051850000
99	512	998473889	444962638	2.243950	282259615	136456135	48.34	146246674	1370969	0.94	779899	80893	10.37	0	0.104490000
99	800	3749469397	1500056813	2.499552	1058782260	69300635	6.55	544591038	5298427	0.97	2401300	287296	11.96	0	0.344950000
99	1024	7813182442	3288586413	2.375848	2206202160	1124425050	50.97	1131078273	10807597	0.96	6387110	1068882	16.73	0	0.739320000
99	1200	12540826838	4916075513	2.550983	3539372122	229128102	6.47	1812394891	17883209	0.99	7906841	1670777	21.13	0	1.102750000
99	1500	24407357757	9592335398	2.544465	6886853910	449722522	6.53	3520244682	34659491	0.98	14663398	3853724	26.28	0	2.148520000
99	1800	42077288203	16415354767	2.563288	11870795870	773282284	6.51	6060584861	59820162	0.99	25135505	8640828	34.38	0	3.671210000
99	2000	57651875532	22474156594	2.565252	16263393793	1065069477	6.55	8298256570	82025043	0.99	34516663	10264811	29.74	0	5.022120000
99	2048	61861199878	49278389470	1.255341	17455961254	8827576062	50.57	8902617103	85564443	0.96	3904721681	42446702	1.09	0	11.008530000
99	2400	99448579886	38666494908	2.571957	28050743269	1870916933	6.67	14299830657	142170933	0.99	59761712	19495838	32.62	0	8.633160000
99	2700	141460555309	55385654679	2.554101	39898088230	2633018431	6.60	20329281454	204498512	1.01	93464247	32823253	35.12	0	12.366050000
99	3000	193897164181	75414930524	2.571071	54684578036	3589364230	6.56	27852318623	276970447	0.99	116742879	50233555	43.03	0	16.853100000
99	257	132984076	55641733	2.390006	37717332	2221353	5.89	19942695	155904	0.78	46347	14086	30.39	0	0.015180000
99	301	210571895	88360830	2.383091	59562804	3708383	6.23	31358854	300121	0.96	78196	24671	31.55	0	0.027340000
99	401	486412464	203671804	2.388217	137531155	8542140	6.21	71710730	685995	0.96	252937	56940	22.51	0	0.053750000
99	513	1004209549	419384990	2.394481	283886925	21565827	7.60	147079831	1383239	0.94	582568	81694	14.02	0	0.096880000
99	801	3763332934	1494476044	2.518162	1062712684	68896369	6.48	546594179	5313148	0.97	2390641	272338	11.39	0	0.343310000
99	1025	7835797305	3092393609	2.533894	2212612683	179837777	8.13	1134337827	10914103	0.96	5927498	743936	12.55	0	0.694690000
99	1201	12571826797	4968277139	2.530420	3548156716	232737224	6.56	1816858118	17813574	0.98	7780672	1644694	21.14	0	1.113340000
99	1501	24455674769	9625988281	2.540588	6900543218	454889658	6.59	3527191238	34940559	0.99	14626814	3778888	25.84	0	2.151920000
99	1801	42146750095	16594570966	2.539791	11890474298	783082451	6.59	6070562736	59879518	0.99	24450733	6851118	28.02	0	3.709230000
99	2001	57737560368	22691060861	2.544507	16287667207	1080676181	6.63	8310559553	82096688	0.99	35519728	9977422	28.09	0	5.069770000
99	2049	61951001970	25635459587	2.416614	17481403638	1439147548	8.23	8915506864	89447714	1.00	517890883	49563715	9.57	0	5.730960000
99	2401	99571812728	39306270920	2.533230	28085650882	1882420559	6.70	14317512860	141739421	0.99	62482074	20542878	32.88	0	8.777220000
99	2701	141616418098	56025903278	2.527695	39942239788	2700829588	6.76	20351640545	201683919	0.99	93848303	33964698	36.19	0	12.522760000
99	3001	194089470635	76369415632	2.541455	54739043837	3694384862	6.75	27879888483	277077059	0.99	127945342	48528222	37.93	0	17.050570000
100	256	131541694	57076930	2.304639	37298173	17680395	47.40	19729889	155004	0.79	55387	15396	27.80	0	0.015270000
100	300	207359771	87832191	2.360863	58895488	3745786	6.36	30879584	296750	0.96	77980	24327	31.20	0	0.022440000
100	400	480746952	203153008	2.366428	136358114	8773418	6.43	70868487	677981	0.96	236746	58094	24.54	0	0.050940000
100	512	998473890	446277531	2.237338	282259616	136247534	48.27	146246675	1369275	0.94	791029	71608	9.05	0	0.102970000
100	800	3740940016	1492466859	2.506548	1058100210	71101978	6.72	543283891	5281783	0.97	2279760	285290	12.51	0	0.343540000
100	1024	7813182460	3297093679	2.369718	2206202178	1124300369	50.96	1131078291	10799293	0.95	6380060	1260261	19.75	0	0.741200000
100	1200	12521644302	4935434235	2.537091	3537838349	236381139	6.68	1809453933	17743247	0.98	7409565	1891203	25.52	0	1.106750000
100	1500	24377390563	9608755313	2.536998	6884458069	461682290	6.71	3515649659	34592688	0.98	13911042	3788534	27.23	0	2.150190000
100	1800	42034142514	16500220633	2.547490	11867348332	796409254	6.71	6053970086	59728921	0.99	24066954	8362240	34.75	0	3.694690000
100	2000	57598613689	22579516573	2.550923	16259139161	1099135861	6.76	8290091505	81886611	0.99	33206708	10222114	30.78	0	5.052520000
100	2048	61861199949	51115149553	1.210232	17455961325	8819902208	50.53	8902617174	85215403	0.96	4205394215	44098630	1.05	0	11.417130000
100	2400	99371891277	38945586843	2.551557	28044618887	1920601659	6.85	14288074682	141421941	0.99	57919095	20278327	35.01	0	8.708900000
100	2700	141363497589	55566212097	2.544055	39890334033	2704462432	6.78	20314399372	201317459	0.99	90933741	35035941	38.53	0	12.407270000
100	3000	193777341039	75552890335	2.564791	54675001885	3690198902	6.75	27833942219	276075758	0.99	112598059	49565625	44.02	0	16.864130000
100	257	132984083	57588065	2.309230	37717339	2222935	5.89	19942702	174100	0.87	54121	17321	32.00	0	0.015800000
100	301	210571896	88941502	2.367532	59562805	3785658	6.36	31358855	301134	0.96	83000	25734	31.00	0	0.027540000
100	401	486412460	203904362	2.385493	137531151	8721453	6.34	71710726	683863	0.95	256746	51158	19.93	0	0.053980000
100	513	1004209550	412889903	2.432148	283886926	21407388	7.54	147079832	1382028	0.94	580490	83397	14.37	0	0.099500000
100	801	3763332933	1506378209	2.498266	1062712683	70115799	6.60	546594178	5302416	0.97	2336782	302544	12.95	0	0.342540000
100	1025	7835797305	3109238157	2.520166	2212612683	180086957	8.14	1134337827	10910735	0.96	5930377	1072769	18.09	0	0.698150000
100	1201	12571826802	5008194857	2.510251	3548156721	236933342	6.68	1816858123	17832912	0.98	7541620	1969415	26.11	0	1.121630000
100	1501	24455674770	9678207521	2.526881	6900543219	463452010	6.72	3527191239	34664623	0.98	14391858	3809047	26.47	0	2.166510000
100	1801	42146750603	16678887755	2.526952	11890474806	798725936	6.72	6070563244	59817220	0.99	24114535	7288359	30.22	0	3.728190000
100	2001	57737560375	22796980893	2.532685	16287667214	1097285736	6.74	8310559560	82008572	0.99	34348903	10442001	30.40	0	5.093090000
100	2049	61951001024	25390897497	2.439890	17481402692	1439317148	8.23	8915505918	86609379	0.97	529264017	47229574	8.92	0	5.672720000
100	2401	99571812723	39341919457	2.530934	28085650877	1917916942	6.83	14317512855	141579429	0.99	61815288	21249850	34.38	0	8.785040000
100	2701	141616413547	56099680232	2.524371	39942235237	2751877705	6.89	20351635994	201479223	0.99	92863164	32704135	35.22	0	12.522630000
100	3001	194089470642	76628223649	2.532872	54739043844	3762653527	6.87	27879888490	276259168	0.99	125899012	50240191	39.91	0	17.106000000
101	256	131541698	57233608	2.298330	37298177	17674979	47.39	19729893	154587	0.78	58075	16020	27.59	0	0.016130000
101	300	207359770	87800430	2.361717	58895487	3697070	6.28	30879583	296100	0.96	85069	23391	27.50	0	0.021080000
101	400	480746950	203187666	2.366024	136358112	8777160	6.44	70868485	682799	0.96	236723	48948	20.68	0	0.051250000
101	512	998473891	448462257	2.226439	282259617	137116016	48.58	146246676	1369925	0.94	785199	80197	10.21	0	0.106420000
101	800	3740939505	1505431195	2.484962	1058099699	70305849	6.64	543283380	5279153	0.97	2251196	301302	13.38	0	0.342290000
101	1024	7813182303	3269283847	2.389876	2206202021	1118753924	50.71	1131078134	10797216	0.95	6389071	818672	12.81	0	0.734330000
101	1200	12521643792	4953482122	2.527847	3537837839	234660954	6.63	1809453423	17737107	0.98	7662778	1813673	23.67	0	1.110790000
101	1500	24377390533	9585737422	2.543090	6884458057	457179583	6.64	3515649656	34596565	0.98	13749569	3669393	26.69	0	2.142990000
101	1800	42034141931	16510135018	2.545960	11867347749	789536876	6.65	6053969503	60101741	0.99	24056775	8611715	35.80	0	3.690370000
101	2000	57598612171	22521771290	2.557464	16259137643	1090149236	6.70	8290089987	81890720	0.99	33133365	10187687	30.75	0	5.032290000
101	2048	61861200702	52043475808	1.188645	17455962078	8798663971	50.40	8902617927	85212931	0.96	4360912177	40889451	0.94	0	11.630120000
101	2400	99371888394	38813835233	2.560218	28044616004	1899028775	6.77	14288071799	141676130	0.99	57485686	19241569	33.47	0	8.668330000
101	2700	141363501963	55632203234	2.541037	39890338407	2673710207	6.70	20314403746	201282760	0.99	90258948	34548945	38.28	0	12.439130000
101	3000	193777341038	75551078314	2.564852	54675001884	3659741755	6.69	27833942218	276023794	0.99	111115090	48407736	43.57	0	16.865130000
101	257	132984074	55566583	2.393238	37717330	2221040	5.89	19942693	157075	0.79	48114	14076	29.26	0	0.014560000
101	301	209361398	88986625	2.352729	59465574	3776176	6.35	31173353	300000	0.96	81598	27159	33.28	0	0.022580000
101	401	484266186	204105260	2.372630	137359024	8698911	6.33	71381774	684319	0.96	242062	50073	20.69	0	0.054280000
101	513	1004209550	414977580	2.419913	283886926	21165982	7.46	147079832	1382873	0.94	585624	82719	14.12	0	0.102740000
101	801	3754781465	1510677265	2.485495	1062027962	69908658	6.58	545282776	5294954	0.97	2362253	303396	12.84	0	0.341140000
101	1025	7835797306	3117755468	2.513282	2212612686	179156337	8.10	1134337829	10831159	0.95	5924972	1035580	17.48	0	0.701380000
101	1201	12552612159	4998817286	2.511116	3546619953	236934785	6.68	1813911794	17771069	0.98	7560617	1635936	21.64	0	1.120790000
101	1501	24425668624	9686098003	2.521724	6898144828	461923686	6.70	3522590705	34635126	0.98	13749429	3701963	26.92	0	2.169300000
101	1801	42103557025	16634085109	2.531162	11887023035	798561186	6.72	6063940672	59780346	0.99	23356135	6608861	28.30	0	3.716800000
101	2001	57684244399	22753462443	2.535185	16283406953	1097144754	6.74	8302384906	81973391	0.99	33089329	9723828	29.39	0	5.082750000
101	2049	61951000532	25528734390	2.426716	17481402200	1442850761	8.25	8915505426	86056172	0.97	610188719	51723877	8.48	0	5.701800000
101	2401	99495058094	39247566302	2.535063	28079518675	1916575659	6.83	14305744308	141513616	0.99	60186476	20268310	33.68	0	8.764540000
101	2701	141519285786	56050090674	2.524872	39934476471	2750708634	6.89	20336743997	201365719	0.99	91233447	31439546	34.46	0	12.514090000
101	3001	193969573865	76504094790	2.535414	54729466802	3759607841	6.87	27861505255	277498432	1.00	124025593	47800476	38.54	0	17.078150000
102	256	131541693	57144178	2.301926	37298172	17687957	47.42	19729888	155054	0.79	60412	16297	26.98	0	0.015400000
102	300	207359773	87873287	2.359759	58895490	3703861	6.29	30879586	296369	0.96	79053	26055	32.96	0	0.022100000
102	400	480746950	203310999	2.364589	136358112	8562706	6.28	70868485	678056	0.96	230563	60432	26.21	0	0.053070000
102	512	998473889	451841561	2.209788	282259615	138432620	49.04	146246674	1366173	0.93	757229	78356	10.35	0	0.107720000
102	800	3740940016	1492784476	2.506015	1058100210	69699507	6.59	543283891	5281453	0.97	2239280	257601	11.50	0	0.340760000
102	1024	7813182327	3287729111	2.376468	2206202027	1123760151	50.94	1131078131	10791160	0.95	6294242	756544	12.02	0	0.739880000
102	1200	12521643788	4950117154	2.529565	3537837835	231552069	6.55	1809453419	17844551	0.99	7564205	1674381	22.14	0	1.107940000
102	1500	24377391045	9591368984	2.541597	6884458569	453064582	6.58	3515650168	34593386	0.98	13548573	3712004	27.40	0	2.145150000
102	1800	42034142135	16398209617	2.563337	11867347953	777652172	6.55	6053969707	56564927	0.93	23665494	8042066	33.98	0	3.666190000
102	2000	57598612591	22506238382	2.559229	16259138063	1068202985	6.57	8290090407	77903247	0.94	32702948	9884852	30.23	0	5.028830000
102	2048	61861197319	51941308528	1.190983	17455958695	8776454384	50.28	8902614544	85185657	0.96	4568772150	41474451	0.91	0	11.591790000
102	2400	99371888394	38765670620	2.563399	28044616004	1849041038	6.59	14288071799	136535836	0.96	56814000	19070322	33.57	0	8.656040000
102	2700	141363498100	55493518267	2.547388	39890334544	2583867777	6.48	20314399883	194987070	0.96	88999231	32853802	36.91	0	12.393630000
102	3000	193777341032	75399886619	2.569995	54675001878	3519994279	6.44	27833942212	267109780	0.96	109391036	47407685	43.34	0	16.832390000
102	257	132984075	55688438	2.388002	37717331	2212281	5.87	19942694	156654	0.79	50262	14164	28.18	0	0.014650000
102	301	209361400	89089636	2.350008	59465576	3784662	6.36	31173355	300258	0.96	87566	24001	27.41	0	0.023690000
102	401	484266184	204382039	2.369417	137359024	8691709	6.33	71381773	681631	0.95	240422	50031	20.81	0	0.051580000
102	513	1004209549	416626820	2.410333	283886925	21308333	7.51	147079831	1379278	0.94	567262	80215	14.14	0	0.099620000
102	801	3754781467	1513268577	2.481239	1062027964	69891385	6.58	545282778	5311634	0.97	2369946	303443	12.80	0	0.341700000
102	1025	7835797308	3130745628	2.502853	2212612686	178667843	8.07	1134337830	10822943	0.95	5856009	1066952	18.22	0	0.702420000
102	1201	12552612160	5006217381	2.507405	3546619954	236791984	6.68	1813911795	17884250	0.99	7425000	1757352	23.67	0	1.123950000
102	1501	24425669298	9709256993	2.515709	6898145502	461546693	6.69	3522591379	34633641	0.98	13778724	3698390	26.84	0	2.174850000
102	1801	42103556512	16623197157	2.532819	11887022522	791010956	6.65	6063940159	56543991	0.93	23126801	6804037	29.42	0	3.715320000
102	2001	57684244399	22725344550	2.538322	16283406953	1091793756	6.70	8302384906	78477382	0.95	32812738	9988102	30.44	0	5.078380000
102	2049	61951000535	25775141136	2.403517	17481402203	1438042505	8.23	8915505429	85984099	0.96	653176563	69305962	10.61	0	5.757450000
102	2401	99495060438	39243082554	2.535353	28079521019	1880166756	6.70	14305746652	135762901	0.95	60003913	20634575	34.39	0	8.777810000
102	2701	141519285262	55983643903	2.527868	39934475947	2676170330	6.70	20336743473	194118661	0.95	90020093	32008093	35.56	0	12.499100000
102	3001	193969573831	76361401638	2.540152	54729466768	3659122695	6.69	27861505221	267234377	0.96	121308665	46301615	38.17	0	17.048210000
103	256	131541693	57305708	2.295438	37298172	17665044	47.36	19729888	154949	0.79	55907	17085	30.56	0	0.016290000
103	300	207359771	87918049	2.358557	58895488	3693597	6.27	30879584	296806	0.96	83680	25844	30.88	0	0.025360000
