LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,250000.0,180.0,4.0,3684122.0,2264895.0,2773437955,635623682,123.0,549167.0,1818.0,225.0,0.0,381474137.0,156731.0,2002050.0,157.57, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 23 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,23.0
0.0,250000.0,180.0,8.0,3603171.0,2240461.0,2758719995,632529481,24.0,571078.0,2296.0,2021.0,0.0,375134420.0,225199.0,1939085.0,160.38, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 23 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,23.0
0.0,250000.0,180.0,12.0,3644954.0,2263422.0,2772340414,634456919,0.0,554870.0,1900.0,1611.0,0.0,380127707.0,171085.0,2001986.0,158.01, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 23 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,23.0
0.0,250000.0,180.0,16.0,3691170.0,2261274.0,2770357509,634532383,0.0,548082.0,2401.0,216.0,0.0,382757782.0,156143.0,1988074.0,161.05, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 26 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,26.0
0.0,250000.0,180.0,20.0,3622147.0,2258126.0,2770497485,632853284,0.0,562525.0,2337.0,2290.0,0.0,376869979.0,227838.0,1978168.0,159.13, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 26 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,26.0
0.0,250000.0,180.0,24.0,3684480.0,2263043.0,2773111160,632281659,0.0,550296.0,1908.0,366.0,0.0,382557604.0,156461.0,2013862.0,158.15, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 28 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,28.0
0.0,250000.0,180.0,28.0,3619119.0,2258462.0,2770145729,632217360,0.0,562989.0,2400.0,2449.0,0.0,378470419.0,230906.0,1942164.0,157.03, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 26 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,26.0
0.0,250000.0,360.0,4.0,3637849.0,2264200.0,2768625301,634082849,359.0,559821.0,2440.0,2171.0,0.0,380234352.0,225654.0,1950503.0,157.01, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 41 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,41.0
0.0,250000.0,360.0,8.0,3644058.0,2251932.0,2763712403,634878969,246.0,564839.0,2642.0,1597.0,0.0,379444822.0,167931.0,1997140.0,160.43, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 40 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,40.0
0.0,250000.0,360.0,12.0,3597434.0,2241507.0,2753960563,637664532,147.0,573629.0,2534.0,2174.0,0.0,375885678.0,225509.0,1946662.0,161.06, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 42 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,42.0
